"ID","Year_HGU","Meantemp","Maxtemp","Buffer"
46,2017,9.87127304077148,15.2492141723633,"10km"
47,2017,9.83022594451904,15.1104164123535,"0km"
48,2017,9.83022594451904,15.1104164123535,"0km"
49,2017,9.83022594451904,15.1104164123535,"0km"
50,2017,9.83022594451904,15.1104164123535,"0km"
51,2017,9.83022594451904,15.1104164123535,"0km"
52,2017,9.83022594451904,15.1104164123535,"0km"
53,2017,9.62382888793945,14.6436660289764,"10km"
54,2017,9.83022594451904,15.1104164123535,"0km"
55,2017,9.83022594451904,15.1104164123535,"0km"
56,2017,9.87127304077148,15.2492141723633,"10km"
57,2017,9.83022594451904,15.1104164123535,"0km"
58,2017,9.83022594451904,15.1104164123535,"0km"
59,2017,9.83022594451904,15.1104164123535,"0km"
60,2017,9.5637378692627,14.179479598999,"0km"
61,2017,9.5637378692627,14.179479598999,"0km"
62,2017,7.82998132705688,8.65465259552002,"0km"
63,2017,7.82998132705688,8.65465259552002,"0km"
64,2017,7.82998132705688,8.65465259552002,"0km"
65,2017,7.82998132705688,8.65465259552002,"0km"
66,2017,7.82998132705688,8.65465259552002,"0km"
